obj_id,object_name,source,label,label_source,period,duration,depth,stellar_radius,stellar_mass,stellar_mag
214515989,214515989,TOI,1.0,PC,11.3498282,4.564,10625.0,1.18,0.974,13.29
215018906,215018906,TOI,1.0,PC,4.3713133,4.113,2960.0,2.45,0.974,10.9992
21505121,21505121,TOI,1.0,PC,4.5879078,3.464,2040.0,1.25,0.974,12.6746
21549805,21549805,TOI,1.0,PC,4.2441117,3.771,7540.0,1.57,0.974,12.7279
215595454,215595454,TOI,1.0,PC,2.0961984,3.22,13710.0,1.57,0.974,13.3285
2157247,K00997.01,KOI,0.0,FALSE POSITIVE,5.68628739,17.573,5560.0,0.956,0.923,14.378
2158460,K04932.01,KOI,1.0,CANDIDATE,19.12788374,2.0,1490.0,1.077,0.974,15.892
2161536,K02130.01,KOI,1.0,CONFIRMED,16.85592593,2.309,872.0,0.587,0.593,15.661
2161623,K06094.01,KOI,0.0,FALSE POSITIVE,2.283466438,7.7999,864000.0,1.719,1.327,14.312
2161949,K06259.01,KOI,1.0,CANDIDATE,4.78113942,2.733,106.0,1.115,0.959,14.595
2162635,K01032.01,KOI,1.0,CANDIDATE,1500.140677,25.727,4130.0,2.283,1.083,13.862
2162994,K06260.01,KOI,0.0,FALSE POSITIVE,4.101595158,6.10362,367000.0,0.808,0.813,14.162
2163226,K04933.01,KOI,0.0,FALSE POSITIVE,452.10093,12.69,464.0,0.956,0.953,15.107
2164169,K01029.01,KOI,1.0,CONFIRMED,32.3122867,6.569,678.0,1.494,1.043,14.757
2165002,K00999.01,KOI,1.0,CONFIRMED,16.56806842,4.2647,1330.0,0.716,0.749,15.391
2165352,K04934.01,KOI,0.0,FALSE POSITIVE,0.7906069,3.3996,689.0,0.72,0.803,14.469
2166200,K03735.01,KOI,0.0,FALSE POSITIVE,8.096939227,2.8833,143000.0,1.418,1.19,17.637
2166206,K01028.01,KOI,0.0,FALSE POSITIVE,8.09695764,3.319,284.0,1.707,1.122,13.295
2167444,K06261.01,KOI,0.0,FALSE POSITIVE,2.43574046,22.25,6220.0,1.781,1.558,14.141
2167890,K03670.01,KOI,0.0,FALSE POSITIVE,2.64830047,2.6395,12700.0,9.278,1.808,12.858
216925130,216925130,TOI,1.0,PC,7.6686232,4.794,2000.0,1.96,0.974,10.9531
216935214,216935214,TOI,1.0,APC,18.2592673,1.7158922,1829.485139,2.2950301,0.974,8.957
21720215,21720215,TOI,1.0,PC,2.2775983,1.3,1131.0,1.3,0.974,9.90787
21744120,21744120,TOI,1.0,KP,5.5080682,2.6399995,21584.75732,0.740113,0.974,11.733
21747057,21747057,TOI,1.0,PC,16.3734954,5.022,7810.0,1.077,0.974,13.0513
21755546,21755546,TOI,0.0,FP,0.660179,1.6349369,473.0939303,2.62432,0.974,8.40386
217838717,217838717,TOI,1.0,PC,2.8846592,2.783,12880.0,1.42,0.974,12.3666
217933560,217933560,TOI,1.0,PC,3.5980715,2.842,15550.0,1.13,0.974,11.6451
217980791,217980791,TOI,1.0,PC,2.6607389,1.538,16613.0,1.27,0.974,12.4789
218354669,218354669,TOI,1.0,PC,1.7617165,1.9280724,356.4029763,0.814343,0.974,10.6853
218483943,218483943,TOI,1.0,PC,3.7590079,3.304,869.0,3.13,0.974,9.087
218988652,218988652,TOI,1.0,APC,6.7519508,1.603,11050.0,1.69,0.974,12.6847
219089784,219089784,TOI,1.0,PC,6.0387706,1.637,29537.0,0.41,0.974,14.9881
219108677,219108677,TOI,1.0,PC,5.9815745,2.5574444,41908.6246,0.667127,0.974,14.034
219113246,219113246,TOI,1.0,APC,2.9859596,1.671,1900.0,2.87,0.974,10.8175
219151731,219151731,TOI,0.0,FP,1.4853364,1.302,650.0,1.51,0.974,10.1217
219164808,219164808,TOI,0.0,FP,1.6773063,2.352,3910.0,2.56,0.974,9.6646
219175972,219175972,TOI,1.0,PC,12.8900899,2.5413229,3520.69711,0.46769,0.974,12.8332
219181903,219181903,TOI,1.0,PC,12.9175271,4.46,4615.0,1.34,0.974,12.2607
219187649,219187649,TOI,1.0,PC,2.1503007,1.9774726,9260.897305,1.23206,0.974,13.4629
219195044,219195044,TOI,1.0,PC,4.3239329,1.5783127,977.2224915,0.473141,0.974,11.5436
219205407,219205407,TOI,0.0,FP,6.1253092,1.992,39400.0,1.05,0.974,10.8732
219208037,219208037,TOI,0.0,FP,0.9776805,0.7657397,965.3175192,1.09813,0.974,11.1925
219225319,219225319,TOI,1.0,PC,13.291966,2.48,7360.0,0.9,0.974,13.2172
219229644,219229644,TOI,1.0,PC,22.0379547,2.5061632,1208.107714,0.611136,0.974,10.7791
219239945,219239945,TOI,0.0,FP,13.697384,4.783848,1061.94658,1.10089,0.974,10.966
219253008,219253008,TOI,1.0,PC,5.066175,6.2992409,1350.0,2.17,0.974,10.0733
219306934,219306934,TOI,1.0,PC,1.3477642,1.112,762.0,1.47,0.974,10.2001
219332978,219332978,TOI,1.0,PC,5.3076483,8.475,5180.0,1.64,0.974,10.8209
219338557,219338557,TOI,1.0,PC,8.1995368,2.1168277,903.3694431,0.650533,0.974,9.9762
219345200,219345200,TOI,1.0,PC,719.0381327,5.4244096,4851.409234,1.4981,0.974,8.3643
219366908,219366908,TOI,0.0,FP,0.6293198,1.129,3730.0,0.79,0.974,12.653
219379012,219379012,TOI,0.0,FP,1.5464949,1.101,930.0,1.14,0.974,10.231
219388773,219388773,TOI,0.0,FP,1.5716819,1.9672248,743.4097278,0.982066,0.974,10.6793
219431828,219431828,TOI,1.0,APC,20.5773388,1.503,8520.0,0.89,0.974,11.906
219436394,219436394,TOI,1.0,PC,23.6573994,2.308778,1180.935057,0.846615,0.974,10.8676
219462190,219462190,TOI,1.0,PC,5.3076483,16.0960466,548.082765,0.953815,0.974,10.0537
219466784,219466784,TOI,1.0,PC,5.3076483,9.1654068,912.2762923,0.895408,0.974,10.199
219466803,219466803,TOI,0.0,FP,12.5951009,0.876,4280.0,1.09,0.974,12.9179
219467837,219467837,TOI,0.0,FP,39.9753375,6.088,9160.0,1.45,0.974,12.64
219485050,219485050,TOI,1.0,PC,3.5908038,3.027,6690.0,1.18,0.974,12.8377
219489550,219489550,TOI,1.0,PC,3.8823511,2.6909833,3177.344653,1.68668,0.974,12.6555
219499488,219499488,TOI,1.0,APC,1.6323062,1.890872,12429.18622,0.912575,0.974,13.0444
219501568,219501568,TOI,1.0,PC,16.5899263,2.1573675,642.4369483,1.7449,0.974,7.97758
219506608,219506608,TOI,1.0,PC,32.6116713,2.052,15640.0,0.84,0.974,13.1351
219508169,219508169,TOI,1.0,PC,6.8161105,2.718,1377.0,0.84,0.974,10.408
219697927,219697927,TOI,1.0,PC,1.8330979,2.742,168.0,1.65,0.974,8.85042
219698776,219698776,TOI,1.0,PC,4.6595169,0.9011821,1725.170626,0.490729,0.974,11.1966
219698950,219698950,TOI,1.0,KP,3.4464529,2.462599,16320.79117,0.913091,0.974,11.5122
219701535,219701535,TOI,1.0,PC,5.4681892,1.814,4290.0,1.61,0.974,11.738
219707850,219707850,TOI,1.0,PC,0.7331156,0.559,45524.0,0.46,0.974,14.2717
219728669,219728669,TOI,1.0,PC,2.3601883,2.455,21460.0,0.9,0.974,13.4891
219742885,219742885,TOI,1.0,PC,0.9167992,1.3578155,39.0383592,0.973028,0.974,8.5954
219762508,219762508,TOI,1.0,PC,3.2351013,0.9645922,3974.231913,1.06446,0.974,12.9737
219766989,219766989,TOI,0.0,FP,0.5109902,0.709,2720.0,1.53,0.974,11.9951
219769290,219769290,TOI,1.0,PC,7.4105517,1.856,10640.0,0.89,0.974,13.346
219776325,219776325,TOI,1.0,PC,2.5287981,1.286,387.0,1.19,0.974,10.3727
219778329,219778329,TOI,1.0,PC,177.2188871,5.5590645,294.429628,1.15025,0.974,8.1529
219803922,219803922,TOI,1.0,PC,66.9954225,2.024,5477.0,1.51,0.974,11.3683
219809549,219809549,TOI,1.0,PC,65.5580424,4.167,6381.0,0.74,0.974,13.0172
219821826,219821826,TOI,0.0,FP,9.6799809,1.806,15870.0,1.11,0.974,12.2169
219824469,219824469,TOI,0.0,FP,5.4809161,5.031,2770.0,1.62,0.974,10.5038
219824470,219824470,TOI,1.0,PC,5.4809114,4.908,2237.0,1.72,0.974,10.388
219847787,219847787,TOI,1.0,PC,11.5914514,1.968,832.0,1.08,0.974,11.456
219866209,219866209,TOI,1.0,PC,6.7473822,2.112,14810.0,1.06,0.974,13.4167
219875976,219875976,TOI,1.0,PC,11.4974559,2.3907993,843.1062336,0.375994,0.974,12.4896
219879302,219879302,TOI,1.0,PC,6.7822781,2.6460451,10143.24503,0.882285,0.974,12.6183
219924802,219924802,TOI,1.0,APC,2.9478339,2.205,5030.0,1.35,0.974,11.7212
21997420,21997420,TOI,1.0,PC,2.1917701,3.145,11650.0,1.84,0.974,13.207
219978369,219978369,TOI,1.0,PC,16.2501976,7.487,2930.0,1.58,0.974,11.9955
220016044,220016044,TOI,0.0,FP,0.9399664,1.122492,587.9364245,2.5465,0.974,10.3987
220029715,220029715,TOI,1.0,KP,3.1853186,2.2396998,4917.337891,0.781959,0.974,12.4284
220068921,220068921,TOI,1.0,PC,3.36376,3.418,7030.0,1.27,0.974,12.1227
220139435,220139435,TOI,1.0,PC,3.6039259,3.737,940.0,3.05,0.974,9.536
220144363,220144363,TOI,1.0,PC,4.4466179,4.511,7930.0,1.85,0.974,11.5141
22020459,22020459,TOI,0.0,FP,1.3328042,2.75,1960.0,1.67,0.974,12.5961
22038430,22038430,TOI,1.0,PC,2.8862017,0.487,412.0,0.64,0.974,8.9588
220396259,220396259,TOI,0.0,FP,0.91677,1.337,276.272,1.71,0.974,9.9124
220414682,220414682,TOI,1.0,PC,6.5812768,4.663367,55.2290807,2.2631199,0.974,8.7147
220435095,220435095,TOI,0.0,FP,3.4231002,2.4377583,8643.101646,2.6126101,0.974,11.8999
220459826,220459826,TOI,1.0,PC,2.2395544,1.1228525,1152.784951,0.75636,0.974,11.8348
220459976,220459976,TOI,1.0,PC,32.332528,3.459632,2425.505189,0.615038,0.974,12.1677
220460087,220460087,TOI,1.0,PC,3.2706204,4.0101943,7558.707011,1.53146,0.974,12.4338
220475245,220475245,TOI,1.0,PC,3.7817383,2.4092233,18870.72163,0.869755,0.974,12.708
220518305,220518305,TOI,0.0,FP,14.152,3.599,3800.0,1.28,0.974,10.294
220524097,220524097,TOI,1.0,PC,3.9613114,2.5843337,15578.11369,0.741696,0.974,13.6157
220547837,220547837,TOI,1.0,PC,8.4562659,4.338,8430.0,1.3,0.974,10.7038
22069559,22069559,TOI,1.0,PC,2.0348789,2.379,176.0,2.94,0.974,8.46837
22121296,22121296,TOI,1.0,PC,2.8123314,4.7153653,7201.83443,1.84646,0.974,12.7797
221566773,221566773,TOI,1.0,PC,3.2529571,4.813,6055.0,2.21,0.974,12.8086
221656234,221656234,TOI,1.0,PC,2.4533968,3.425,8790.0,1.7,0.974,12.491
221785300,221785300,TOI,1.0,PC,3.7833369,3.386,11530.0,1.23,0.974,11.7185
221861843,221861843,TOI,1.0,PC,2.217782,1.421,15050.0,0.81,0.974,11.4867
22186226,22186226,TOI,1.0,PC,9.2172172,7.3550279,2470.439439,2.7639699,0.974,10.6163
221882319,221882319,TOI,1.0,PC,5.1890769,5.011,6810.0,1.81,0.974,11.5616
222485202,222485202,TOI,1.0,PC,3.5982966,1.614,28570.0,0.75,0.974,12.8557
22384839,22384839,TOI,1.0,PC,7.0235956,4.739,5630.0,1.077,0.974,13.0772
224217761,224217761,TOI,1.0,PC,2.5688104,2.198,9670.0,1.077,0.974,13.491
224245334,224245334,TOI,1.0,PC,3.7852328,3.5398298,1338.879128,1.1289999,0.974,11.5166
224271611,224271611,TOI,1.0,PC,4.040003,1.0528611,1577.506576,1.48298,0.974,11.2043
224279091,224279091,TOI,1.0,PC,6.0142432,2.262,1210.0,0.85,0.974,11.5047
224293782,224293782,TOI,1.0,PC,0.5736183,0.793,670.0,2.12,0.974,11.6494
224297408,224297408,TOI,1.0,PC,8.2751966,2.0749903,958.0302036,0.832265,0.974,10.968
224298134,224298134,TOI,1.0,PC,1.4923179,1.1558314,669.71826,0.480553,0.974,10.8515
224299081,224299081,TOI,1.0,PC,37.9984529,5.928,3050.0,1.38,0.974,10.7131
224313733,224313733,TOI,0.0,FP,197.0336254,7.338,11900.0,1.0,0.974,10.9374
224328450,224328450,TOI,1.0,PC,22.0183163,3.48,3736.0,1.74,0.974,10.4488
224418572,224418572,TOI,0.0,FP,2.8465928,2.664,2110.0,1.94,0.974,11.8512
22452837,22452837,TOI,1.0,PC,10.8089555,2.71,6392.0,1.49,0.974,12.9661
224596152,224596152,TOI,1.0,PC,28.8745078,4.4849765,584.5089133,0.988898,0.974,10.2713
224603921,224603921,TOI,1.0,PC,26.345109,6.144,130.0,1.16,0.974,8.86873
224635135,224635135,TOI,1.0,PC,2.4667486,2.984,7030.0,2.22,0.974,13.3192
22529346,22529346,TOI,1.0,KP,1.2749246,2.783,18699.0,1.52,0.974,10.056
22560356,22560356,TOI,1.0,PC,5.9337178,1.089,36149.0,0.53,0.974,14.9074
22659404,22659404,TOI,1.0,PC,2.7472062,2.548,12816.0,1.13,0.974,12.7658
22683951,22683951,TOI,1.0,PC,2.6797436,2.0292672,9857.923383,1.07552,0.974,12.7739
22705558,22705558,TOI,1.0,PC,4.5470055,2.382923,813.7370725,1.03909,0.974,10.8756
22712134,22712134,TOI,1.0,PC,1.640758,1.326,2129.0,1.52,0.974,12.6502
22740615,22740615,TOI,1.0,PC,2.253174,1.118,81734.0,0.33,0.974,14.2582
2283362,K06262.01,KOI,1.0,CANDIDATE,0.673141323,0.921,230.0,0.858,0.957,15.771
228381868,228381868,TOI,1.0,KP,3.4654953,4.1612558,5884.190557,1.77738,0.974,12.0719
22843856,22843856,TOI,0.0,FP,1.8497201,1.757,5750.0,1.24,0.974,9.8203
2284957,K08085.01,KOI,1.0,CANDIDATE,419.2615,21.53,288.0,0.975,0.83,14.547
228507250,228507250,TOI,1.0,PC,6.15733,2.7071868,12845.01149,1.077,0.974,12.4154
228694725,228694725,TOI,1.0,APC,0.8313018,1.181,1770.0,1.1,0.974,12.6116
22903436,22903436,TOI,1.0,PC,17.7456043,2.675,1203.0,0.72,0.974,8.1532
229047362,229047362,TOI,1.0,KP,3.764873,2.759996,22257.11845,0.92,0.974,11.2175
229091748,229091748,TOI,0.0,FP,0.4568,0.548,3428.7,1.03,0.974,12.7226
229111835,229111835,TOI,1.0,PC,6.70145,1.579,10940.0,0.74,0.974,12.9317
229138584,229138584,TOI,1.0,PC,2.9122454,3.269,1210.0,1.46,0.974,12.1289
229141709,229141709,TOI,0.0,FP,14.20489,4.924,8761.57,1.21,0.974,11.766
229167359,229167359,TOI,1.0,PC,2.682814,0.987,1080.0,5.28,0.974,10.2626
229172128,229172128,TOI,1.0,PC,13.62285,3.033501,804.4319022,0.782043,0.974,9.809
229210014,229210014,TOI,1.0,PC,4.0086493,2.468972,9213.750642,0.77199,0.974,12.8219
229285649,229285649,TOI,0.0,FP,8.493027,3.733,20750.0,1.41,0.974,10.7669
229384040,229384040,TOI,0.0,FP,1.2980202,3.007,250.0,1.62,0.974,9.11269
229408913,229408913,TOI,1.0,PC,4.8038539,2.7824259,2380.362129,0.692076,0.974,12.3109
229465678,229465678,TOI,1.0,PC,4.4282303,2.577,17180.0,1.077,0.974,13.151
229490898,229490898,TOI,1.0,PC,2.2349708,2.016,3870.0,1.57,0.974,11.9414
229508727,229508727,TOI,1.0,PC,23.1315739,2.293,8950.0,1.077,0.974,13.1135
229536616,229536616,TOI,0.0,FP,3.93034,3.667,9724.58,1.37,0.974,10.9873
229581160,229581160,TOI,1.0,PC,3.4149091,2.7231879,13219.64752,1.13032,0.974,13.5167
229586455,229586455,TOI,1.0,PC,2.2001583,1.7564486,1295.598544,0.705729,0.974,12.2415
229605891,229605891,TOI,1.0,PC,2.0381761,1.988,23020.0,0.82,0.974,13.084
229608594,229608594,TOI,1.0,PC,5.3076483,7.6412469,1990.126391,0.659937,0.974,11.1919
229618478,229618478,TOI,1.0,PC,19.4480946,3.5107588,1327.109972,0.618273,0.974,12.3105
229639351,229639351,TOI,1.0,PC,2.8668029,1.879,7280.0,1.077,0.974,13.4062
229671380,229671380,TOI,1.0,PC,3.939371,5.8132051,4051.508943,2.0955601,0.974,11.0672
229713401,229713401,TOI,1.0,PC,6.4424263,2.604,1430.0,0.8,0.974,12.6975
229715760,229715760,TOI,1.0,PC,11.5743561,6.0493763,14285.1322,1.4578,0.974,12.7778
22972676,22972676,TOI,1.0,PC,18.372561,4.807,4311.0,1.53,0.974,12.4642
229750058,229750058,TOI,1.0,PC,10.1824299,2.788,10610.0,1.01,0.974,11.7204
229770036,229770036,TOI,0.0,FP,2.14056,2.029,355.8315803,0.84,0.974,10.6666
229781583,229781583,TOI,1.0,PC,4.8204512,1.756,1930.0,0.52,0.974,12.1819
229786610,229786610,TOI,1.0,PC,22.1575175,3.374,837.0,0.79,0.974,11.101
229787062,229787062,TOI,1.0,PC,1.9011452,1.6128566,1640.956726,0.986402,0.974,12.4841
229791084,229791084,TOI,1.0,KP,1.6453265,2.59,19310.0,1.32,0.974,12.2856
229811538,229811538,TOI,1.0,APC,11.5294381,4.881,25630.0,1.15,0.974,12.2864
229888286,229888286,TOI,1.0,PC,5.5986337,5.3892498,2541.175173,1.83732,0.974,10.7165
229938290,229938290,TOI,1.0,PC,1.4198659,1.3058497,465.2106205,0.984511,0.974,9.2742
229940491,229940491,TOI,1.0,APC,37.4590076,2.863,5850.0,1.5,0.974,11.1169
229944666,229944666,TOI,1.0,PC,11.3125266,2.5943007,861.7265878,0.854841,0.974,10.8597
2299738,K07628.01,KOI,1.0,CANDIDATE,1.8134378,7.776,97.4,0.7,0.743,13.961
230006888,230006888,TOI,1.0,PC,12.2788421,4.387,4960.0,1.39,0.974,12.955
230013442,230013442,TOI,1.0,PC,3.1381914,2.7306785,15708.96403,1.0165401,0.974,14.3021
230017324,230017324,TOI,1.0,PC,9.6926392,3.0182304,1838.237055,0.746003,0.974,10.6355
230017325,230017325,TOI,0.0,FP,9.6926509,2.819,1393.0,3.51,0.974,10.3843
230064711,230064711,TOI,1.0,PC,7.0893162,3.3795425,127.6112321,1.24177,0.974,8.77912
230075120,230075120,TOI,0.0,FP,0.7676706,1.057,340.0,1.53,0.974,11.1315
230075227,230075227,TOI,1.0,PC,6.1155829,1.941,322.0,0.85,0.974,9.7807
230084146,230084146,TOI,1.0,PC,12.320331,2.327,5790.0,0.65,0.974,12.73
230086768,230086768,TOI,0.0,FP,34.9270483,2.7546907,110264.9392,0.389199,0.974,13.4447
230087585,230087585,TOI,1.0,PC,8.8263579,3.4318591,5877.74804,1.56043,0.974,12.6053
230087765,230087765,TOI,1.0,PC,1.689442,1.3359142,318.7756761,0.788247,0.974,11.958
230088370,230088370,TOI,1.0,PC,14.0077666,5.8727493,5924.834967,1.57435,0.974,10.1772
2301068,K06263.01,KOI,1.0,CANDIDATE,8.60965352,2.218,63.2,4.233,1.83,12.765
230129753,230129753,TOI,1.0,PC,5.7475343,1.846,11890.0,0.58,0.974,14.3668
2302548,K00988.01,KOI,1.0,CONFIRMED,10.38122447,2.715,802.0,0.78,0.816,13.562
230267547,230267547,TOI,0.0,FP,2.2263798,2.863,1270.0,1.84,0.974,10.4288
2302758,K07629.01,KOI,0.0,FALSE POSITIVE,0.542122617,1.283,88.3,0.998,1.088,14.661
230290708,230290708,TOI,1.0,PC,11.3182327,2.956,5080.0,1.24,0.974,12.7986
230292034,230292034,TOI,1.0,PC,6.0671557,2.12,2080.0,1.36,0.974,11.9963
2302997,K07630.01,KOI,1.0,CANDIDATE,16.2982201,2.558,199.0,0.521,0.538,14.709
230375747,230375747,TOI,1.0,PC,2.7633917,3.5061663,12405.18733,1.43103,0.974,12.8079
230377505,230377505,TOI,1.0,PC,4.5156072,2.628,449.0,0.97,0.974,10.486
230386259,230386259,TOI,1.0,PC,11.0023133,5.305,298.0,2.87,0.974,9.6746
230386397,230386397,TOI,0.0,FP,19.5078657,4.603,1770.0,0.71,0.974,11.2011
230387153,230387153,TOI,1.0,PC,41.7540004,4.491,820.0,0.91,0.974,11.316
230388132,230388132,TOI,1.0,PC,2.4076941,1.438,4810.0,0.98,0.974,13.2611
2303903,K04709.01,KOI,1.0,CANDIDATE,3.70858595,1.94,305.0,0.771,0.864,15.947
2304320,K02033.01,KOI,1.0,CONFIRMED,16.54081386,2.5996,370.0,0.769,0.806,13.755
2305255,K04935.01,KOI,0.0,FALSE POSITIVE,24.5714867,29.96,506.0,0.956,0.967,14.924
2305311,K04434.01,KOI,0.0,FALSE POSITIVE,1.404674486,5.056,156.0,0.609,0.603,14.962
2305372,K06264.01,KOI,0.0,FALSE POSITIVE,1.40469182,6.26327,702000.0,1.863,1.396,13.821
2305543,K04936.01,KOI,0.0,FALSE POSITIVE,0.681137796,2.7287,105000.0,0.864,0.811,12.545
2305819,K03201.01,KOI,0.0,FALSE POSITIVE,135.57186,9.94,41.2,1.277,0.778,11.766
2305866,K02610.01,KOI,1.0,CANDIDATE,24.1073172,10.465,104.0,2.517,1.502,12.605
23059280,23059280,TOI,1.0,APC,14.1502269,3.8264451,41358.86639,0.873952,0.974,12.2186
2306740,K06265.01,KOI,0.0,FALSE POSITIVE,10.30698279,11.4277,342000.0,1.217,0.907,13.545
2306756,K00113.01,KOI,0.0,FALSE POSITIVE,386.6030528,6.8057,24900.0,1.58,1.103,12.394
2307199,K00151.01,KOI,1.0,CANDIDATE,13.4471791,3.0454,1430.0,1.041,1.001,14.0
2307206,K03549.01,KOI,0.0,FALSE POSITIVE,204.0329342,17.5623,411000.0,0.806,0.903,15.734
2307415,K02053.01,KOI,1.0,CONFIRMED,13.12162167,3.6138,197.0,1.277,1.094,12.992
230840853,230840853,TOI,1.0,APC,4.118418,2.232,13140.0,1.5,0.974,12.7054
2308411,K07631.01,KOI,0.0,FALSE POSITIVE,0.983304511,1.78,79.9,1.198,1.273,14.981
230856987,230856987,TOI,1.0,PC,2.3404152,2.522,11265.0,1.33,0.974,13.1587
2308957,K06266.01,KOI,0.0,FALSE POSITIVE,1.109841858,8.11952,301000.0,3.211,1.52,14.52
2309585,K01004.01,KOI,0.0,FALSE POSITIVE,1.838514968,2.7391,2720.0,0.94,1.038,15.373
2309587,K05982.01,KOI,0.0,FALSE POSITIVE,1.838514245,3.2601,119000.0,1.055,0.861,13.925
2309719,K01020.01,KOI,0.0,FALSE POSITIVE,54.35635067,6.4345,10500.0,1.255,1.095,12.899
230980206,230980206,TOI,1.0,PC,3.375591,3.489,11630.0,1.22,0.974,12.4752
230982415,230982415,TOI,1.0,PC,7.5954765,2.533,45085.0,0.57,0.974,13.6193
230982885,230982885,TOI,1.0,KP,2.0727598,2.619,14761.0,1.13,0.974,9.9696
2309910,K04937.01,KOI,0.0,FALSE POSITIVE,1.8437362,21.04,341.0,1.114,1.033,14.615
231063955,231063955,TOI,1.0,PC,3.4972769,2.0988025,17834.08241,0.80797,0.974,13.3921
231065398,231065398,TOI,1.0,PC,7.7898378,3.095,11390.0,0.85,0.974,13.5011
231071138,231071138,TOI,1.0,PC,18.84184,3.184,5970.0,1.1,0.974,12.0585
231076038,231076038,TOI,1.0,PC,8.2500143,3.317,2250.0,1.59,0.974,12.0635
231077395,231077395,TOI,1.0,PC,3.3904897,2.878,260.0,1.43,0.974,10.7188
231081369,231081369,TOI,1.0,APC,7.6316384,2.054,4580.0,1.49,0.974,11.7349
2310993,K04938.01,KOI,1.0,CANDIDATE,55.180772,9.791,475.0,1.076,1.126,15.551
23111,23111,TOI,1.0,PC,3.3421583,1.284,14573.0,1.46,0.974,13.0934
23113034,23113034,TOI,0.0,FP,1.7134571,1.433,355.0,2.64,0.974,8.3482
231157209,231157209,TOI,1.0,PC,7.4710819,2.511,24880.0,0.81,0.974,13.4603
23124038,23124038,TOI,1.0,APC,0.7011578,0.932,5890.0,1.51,0.974,11.5765
231289421,231289421,TOI,1.0,PC,3.2063107,2.8362399,6909.96095,2.29,0.974,12.0594
231297123,231297123,TOI,1.0,PC,1.9792573,1.6873516,2235.664094,0.756551,0.974,12.5515
231337271,231337271,TOI,1.0,PC,0.451685,0.262,1660.0,1.1,0.974,12.685
231559817,231559817,TOI,1.0,PC,5.1035091,3.7190896,3718.472272,2.07,0.974,11.031
231630147,231630147,TOI,1.0,PC,7.0642486,3.6816469,11469.75644,1.63563,0.974,11.943
231663901,231663901,TOI,1.0,KP,1.4303699,1.6165994,18960.71229,0.890774,0.974,12.4069
231670397,231670397,TOI,1.0,KP,4.0872956,5.586113,3572.17125,2.2186699,0.974,9.8638
231703293,231703293,TOI,0.0,FP,0.907105,1.711,1430.0,1.13,0.974,12.4537
23170835,23170835,TOI,1.0,PC,1.10071,0.909,680.0,1.59,0.974,10.3682
231721005,231721005,TOI,0.0,FP,9.0182016,3.08,492.0,1.78,0.974,10.0039
231721006,231721006,TOI,1.0,PC,9.0182382,3.199,3480.0,0.94,0.974,12.2916
231728511,231728511,TOI,1.0,PC,0.520671,0.5708161,626.6355136,0.39861,0.974,11.4966
23179035,23179035,TOI,1.0,PC,1.4529225,1.604,17180.0,0.88,0.974,13.0383
231833236,231833236,TOI,1.0,PC,4.773751,1.7107074,11156.34962,1.2413,0.974,13.3316
231850364,231850364,TOI,1.0,PC,3.1581288,2.3951941,16867.38517,1.02417,0.974,13.5445
231912935,231912935,TOI,1.0,PC,26.2851404,2.7692779,975.2076991,0.96445,0.974,10.5011
231937059,231937059,TOI,1.0,PC,11.4874782,4.063,16360.0,1.22,0.974,13.0436
231937828,231937828,TOI,1.0,PC,4.6942884,3.224,5310.0,2.03,0.974,12.4648
232025086,232025086,TOI,1.0,PC,5.9049733,3.9528744,200.4796961,1.4178801,0.974,8.7542
232038798,232038798,TOI,1.0,KP,4.1536624,1.702,12310.0,1.09,0.974,11.3187
232052748,232052748,TOI,1.0,PC,3.6337247,1.763,15330.0,0.88,0.974,13.4809
232079930,232079930,TOI,1.0,APC,0.918902,1.781955,6718.849291,1.1659,0.974,12.8483
232139628,232139628,TOI,1.0,PC,4.7654865,4.43,6120.0,1.85,0.974,13.0577
232194097,232194097,TOI,1.0,PC,3.3560085,3.354,10850.0,1.27,0.974,13.4142
23229805,23229805,TOI,1.0,PC,8.8517354,4.3401879,1034.866129,1.07689,0.974,8.5608
232567319,232567319,TOI,1.0,PC,5.0518907,3.743,3310.0,1.55,0.974,11.4354
232603560,232603560,TOI,1.0,PC,14.4348737,6.023,1640.0,1.93,0.974,11.9824
232624234,232624234,TOI,1.0,PC,11.3630224,3.031,1048.0,0.77,0.974,12.1235
232628532,232628532,TOI,1.0,PC,18.2598774,6.544,3140.0,1.59,0.974,13.1125
232632239,232632239,TOI,1.0,PC,3.5322939,1.901,2450.0,0.66,0.974,12.8398
232635922,232635922,TOI,1.0,PC,5.984871,2.2695614,2583.778826,0.424468,0.974,12.7963
232641326,232641326,TOI,1.0,APC,17.8683999,5.638695,11197.95223,1.63559,0.974,11.5816
232650365,232650365,TOI,1.0,PC,2.5253323,0.989829,1258.571856,0.410465,0.974,11.9589
232679662,232679662,TOI,0.0,FP,7.8513774,6.699,21571.0,1.077,0.974,10.3018
232967666,232967666,TOI,0.0,FP,15.196,1.792,1970.0,1.14,0.974,10.3874
232971294,232971294,TOI,1.0,PC,6.390888,3.766,435.0,1.32,0.974,9.6635
233009109,233009109,TOI,1.0,PC,14.4479828,6.353,218.0,1.95,0.974,8.57502
233047097,233047097,TOI,1.0,PC,11.3091849,1.713,11960.0,1.25,0.974,12.9417
233053554,233053554,TOI,1.0,PC,4.567925,3.047,18440.0,1.04,0.974,13.1755
233066156,233066156,TOI,1.0,PC,12.379649,3.3314543,711.2691437,2.7841101,0.974,10.8841
